userName,score,date,thumbsUpCount,comment
정영석,5,2020-02-18,0,편리하고 좋아요
이하림,1,2020-02-18,0,이거 이름을 똑바로 쳣는데 실명정보가 올바르지 않다고 계속 오류뜨네요
김정아,3,2020-02-18,0,이용하다가 업데이트가 계속않되어서 문의해서 말씀하던데로 다 삭제하고 다시다운로드받은데 다운로드가않되네요ㅜㅜ
이상호,5,2020-02-18,0,편하네요
배민철,1,2020-02-18,0,실행이 안되서 재설치하는데 안되네요ㅜ
SangWoo Ha,5,2020-02-18,0,좋아요
HanBi Kim,4,2020-02-17,17,다양한 기능이 많아서 적금을 재미있게 넣을 수 있어 좋아요. 그런데 계좌 목록 순서를 따로 설정 할 수 있으면 더 좋겠습니다! 계좌가 많아지니 보기 힘들어요! 수정 업데이트 해주실거죠?😁
김종석,5,2020-02-17,0,좋음. 이런 인터넷뱅크가 나와야 금융산업이 변함
손희정,5,2020-02-17,0,편하게 잘 사용하고 있습니다.
민혜빈,2,2020-02-17,31,여러번 이체 오류나요. 다건이체건 자동이체건 계좌이체건 그냥 다 오류남오. 한 두 번도 아니고 계속 그래서 처음엔 걍 삭제하고 다시 깔고 카드 등록 다시 해서 사용했는데 이제는 귀찮고 짜증나서 안 쓰려고요
김기중,5,2020-02-17,0,편리합니다.
이뉴인,5,2020-02-17,1,사용하다보니 간편 편리하네요
서정철,5,2020-02-17,0,"신속,간편합니다"
배충환,5,2020-02-17,1,빠르고 간단해서 좋아요
초보,5,2020-02-17,0,아주 좋아요 해외에서 굿~~
삭벡순,5,2020-02-17,0,정말 간편하네요
김은채,5,2020-02-17,1,편리함 그자체 보안만 완벽하다면 더할나위없을꺼같음
박종훈,5,2020-02-17,0,굿
이상헌,5,2020-02-16,0,굿굿
Duk Jin Kang,1,2020-02-16,0,만들려면 제대로 만들어라
김지연,5,2020-02-16,0,카카오뱅크 너무편하구 예금이자도높고 좋아요
이세형,5,2020-02-16,2,정말편리하다 이체수수료도 무료다
신무진,5,2020-02-16,0,좋네
김종명,5,2020-02-16,0,편해용
딜라잇,5,2020-02-16,0,너무 좋고 편리해서 이 것만 이용해요.
nara Bom,5,2020-02-15,0,써보면 알아요
고명훈,5,2020-02-15,0,간편하고 사용이 펀해요~
정은미,5,2020-02-15,0,너무 편리함 ...
Inn choung HWANG,5,2020-02-15,0,너무사용하기에 편리합니다~^^
김병기,5,2020-02-15,0,좋다고함
이현서,1,2020-02-15,0,좋을까
김병섭,5,2020-02-15,0,혁신 유용 간편
세아튜브,4,2020-02-15,0,타행기관 어플에 비해 훨씬 편함요!
White Hands,5,2020-02-15,2,사용이 너무 편한 은행이더군요.
도이,5,2020-02-14,16,앱이 너무 이쁘고 트랜디해요. Ui ux도 완벽. 하지만 인터넷뱅킹이라 폰이 고장나거나 바꿀때 등 본인인증을 어떻게 하고 얼마나 안전할지 좀 불안해서 다른 은행 어플 찾아봤지만 여기만한게 없네요 ㅠ.ㅠ
김수연,5,2020-02-14,0,편리하고 죻아요
정주령,1,2020-02-14,0,계좌설계 하는게 너무 어렵네요
dab no,1,2020-02-14,1,왜 계좌번호를 마지막 한자리 수만 차이 나게 부여함? 버튼 하나 잘못 누르면 돈이 이상한 데로 가잖아 갔잖아
이은미,4,2020-02-14,0,동전까지 적금 할 수 있어서 좋아요^^~
송세준,5,2020-02-14,0,만족
Jisu Kim,5,2020-02-14,0,카카오뱅크짱
매입전문업체[보따리],5,2020-02-14,0,좋아
0926 Choi,5,2020-02-14,0,조사조아
두다다당,1,2020-02-14,21,루팅으로 변형된 기기라고 뜨면서 접속도 안되네요 물론 루팅따윈 하지도않았습니다 그동안 송금도편하고 수수료도 안들어서 카뱅썼는데 이상한 오류로 접속이안되니 짜증나죽겠네요 빠르게해결해주세요
김윤숙,5,2020-02-14,2,실생활에서 편리하게이용할수있어 매우 좋음
SKIN PRO,1,2020-02-14,0,앱설치가 안되요ㅠ
이창한,5,2020-02-14,31,아주 유용하게 잘쓰고있는데요 건의할게 하나 있습니다 체크카드 사용후 알림톡 올때 잔액도 함께표시되면 좋겠어요
제니play,5,2020-02-14,1,계좌이체 간편해서 상당히 만족스럽습니다
민수경,5,2020-02-14,0,유용하게 잘 사용하고 있어요
월영란,1,2020-02-14,2,중지오류좀 개선하라 열받는다 다시깔게좀하지마라
홍기훈,5,2020-02-14,0,편하니 좋네요
박광일,5,2020-02-14,1,"수수료, 공인인증서 없어서 편리해요^^"
KNGKNG TWINS ASMR,3,2020-02-14,0,예 좋아요
홍승우,5,2020-02-14,0,걍 너무 편리하고 좋음
이병철,5,2020-02-14,2,쉽고 편하게 사용할 수 있어서 좋아요
뭉개구름,5,2020-02-14,6,초창기때부터 이용중입니다. 혹시 체크카드 종류는 더이상 추가되지는않나요? 카드종류가 너무 한정적이어서 아쉽습니다.
잔잔제제[calmjihye],5,2020-02-13,0,편하구좋아요 :)
전기창,5,2020-02-13,0,은행뱅킹보다 편한것 같아요~~~^^
Inna U,1,2020-02-13,0,안됨
영주곽,5,2020-02-13,0,편해요 너무
Kind korea,1,2020-02-13,0,무슨 패턴인증이 안되고 그걸 초기화해달라니까 무슨 비번입력부터 하래 패턴에서 막혀서 안넘어간다는데도 말을 못알아듣는건지 자꾸 비번입력하고 패턴인증을 하라니 답답하다. 몇만원잔고 남은거 다 빼고 다시는 이거 안쓴다 18
김형수,5,2020-02-13,0,좋아요
김태엽,5,2020-02-13,0,간편해요
함석형,5,2020-02-13,0,매우 편함
아혈,4,2020-02-13,0,편리하고 좋아요 앱에 문제도 없어요
휴,4,2020-02-13,0,이자없어서 너무 좋음 신카없어서 개불편...
구엄,5,2020-02-13,0,최고
리얼대리TUBE,4,2020-02-13,0,전월세 대출 좋아
FALL SKY,5,2020-02-13,0,너무조하열!!!
Taeho Kim,5,2020-02-13,0,편리합니다~
박우영,5,2020-02-13,2,일반은행보다 간편하고 한도도 높습니다 강추합니다
ji Yam,5,2020-02-13,0,아주 좋음
향기남자의,5,2020-02-13,0,좋아요
우승로드텍,5,2020-02-13,0,사용이 편리해서 좋아요
박철오,5,2020-02-13,0,GOOD~!
이희재,5,2020-02-13,0,굿
와이Y폴리싱,5,2020-02-13,0,굿~~최고입니다
손성용,5,2020-02-13,0,편하고 빨라요
최성은,2,2020-02-13,2,루팅으로 변경된 기기로 앱을 종료한다구하면서 계속 강제 종료가 되는데 왜그런건가요
박지훈,5,2020-02-13,0,좋습니다
suya,5,2020-02-13,0,good
최영환,5,2020-02-13,0,무조건 좋아요 ^^
전남준,5,2020-02-13,0,세이프박스가 2개씩 되면 더 좋은거같아요 욕심이겠죠??ㅠㅠ
하하준호,5,2020-02-13,0,1등 최고 더이상에 단어가 필요없다는
오상근,5,2020-02-13,0,좋고 편해요
Emily hong,2,2020-02-12,1,환불오류가계속뜹니다. 계좌를바꿔도같은오류네요
김민트,5,2020-02-12,0,좋아요
서은수*유진,5,2020-02-12,1,편하고간단해서좋아요
김약산,5,2020-02-12,0,좋아요 최고
이대박이,5,2020-02-12,0,빠르고 편함
곽효진,1,2020-02-12,0,전월세자금대출 알아보려고 업데이트하려는데 계속 불가하다고 나와요.
손석준,5,2020-02-12,0,최고
임온이,4,2020-02-12,0,편리
박선영,5,2020-02-12,0,잘쓰고 있어요
고동석,5,2020-02-12,0,편리하고 안심이된다
박일권,5,2020-02-12,0,굿 최고입니다
lee이규성,5,2020-02-12,0,굿
정승,5,2020-02-12,0,카뱅 좋아요.
wyggg k,5,2020-02-12,0,편하고 좋아요
박지현,5,2020-02-12,0,잘쓰고있어요
이규호,5,2020-02-12,0,금융관련 얩중 최고🥇
silvery827 ku,5,2020-02-12,0,편해요😀😀😀😀😀😀😀
조은진,5,2020-02-12,0,Good~!!!
정희원,1,2020-02-12,0,업데이트 안 하면 사용을 못 하는건가요?
ᄒᄒᄒᄒ,1,2020-02-12,0,"저. 계좌만드는데 주민등록증햇는데안돼네요 ,,,,,,,"
정자영,5,2020-02-12,0,좋인요
Yu Kang Lin Yu,5,2020-02-12,0,간편하고 좋아요.
JT Park,5,2020-02-12,0,Good!
김승희,1,2020-02-12,0,안 돼
Monas Han,1,2020-02-12,0,이거 왜 업데이트가 안되나요?
unreal4 unity3d,5,2020-02-12,0,좋아요 굳
길남규,5,2020-02-12,0,자동설정이여서 좋움
전용중,5,2020-02-12,0,굿
정병학,5,2020-02-12,0,인터넷 뱅킹은 카카오 뱅크가 짱
여정필,5,2020-02-12,1,모든면에서 편리하고 좋아요.
최과장,5,2020-02-12,0,편리함
gilseop Iee,5,2020-02-12,0,베리 굳
엄승호,5,2020-02-12,0,좋아요
ht moon,5,2020-02-12,0,편해요
신석현,5,2020-02-12,0,사용하기편리하고너무좋네요
서봉섭,5,2020-02-12,0,굿~~~
마이티,1,2020-02-12,1,아직도 한국 거주 외국인 계좌개설이 안 되네요.
천명숙,5,2020-02-12,0,최고의금융서비스
김명기,4,2020-02-12,0,좋아요
이도영,5,2020-02-12,0,간편하고 정말 조아용
김은호,5,2020-02-12,0,좋아요
최수현,4,2020-02-12,0,편하고 쉬워요
Marchellino Jeong,5,2020-02-12,0,좋아요
신영화,5,2020-02-11,12,다른은행에 비해 편리하고 잔고 확인과 적금확인이 바루바루 체크되어서 넘좋습니다^^
유대영,5,2020-02-11,0,굳
노현기,5,2020-02-11,0,굿
Gabshin Hwang,5,2020-02-11,0,굿
송치훈,5,2020-02-11,0,간편하고 좋아요~
k k,5,2020-02-11,1,간편하고 사용하기 쉬워요~~!!
김모군,2,2020-02-11,3,카뱅 염전 다됐네 혜택도 이율도 너무 짜다
송미진,5,2020-02-11,0,좋아요
김현경,3,2020-02-11,0,좋아요
오명철,5,2020-02-11,0,좋아요
권준일,5,2020-02-11,0,감사합니다^^ 보안철저히 해주세요!!!
kk k,1,2020-02-11,0,스마트opt 좀 등록해줘요. 무슨 인터넷 은행이 이렇게 보수적인지. 요즘 젊은 사람들을 못 쫒아가네
김준영,5,2020-02-11,0,좋아요
박경은,5,2020-02-11,0,최고
이미진,5,2020-02-11,1,수수료 무료 최고입니당
츄밤,1,2020-02-11,0,아니ㅋㅋ주민번호맞는데 왜자꾸 아니래;; 개답답함 별 다섯개주는것도 아깝다;;;
양선희,4,2020-02-10,0,편리하고 소소한.. 적금관리.. 다 좋네요
moomin lim,1,2020-02-10,1,타인명의 휴대폰사용중인데 카드로인증이라던지 토스처럼 휴대폰 타명의써도 인증해서 가입할수있는 방법이 있었으면 좋겠습니다
가희,1,2020-02-10,2,전에는 안그랫는데 어느순간부터 이체하거나 세이프박스에서 돈뺄때 오류뜨더라구요 고객센터에 전화해봐도 핸드폰 재부팅이나 앱 재설치밖에 방법이 없다는데 제발 고쳐주세요 너무 불편해요 진짜
천사행운,2,2020-02-09,0,신분증 촬영도 있지만 직접 정보 입력하는 것도 했으면 좋겠다
배광남,5,2020-02-09,0,아주좋아요
캐릭터그림신,5,2020-02-09,0,편하게 쓰고있습니다
녹뚱이,5,2020-02-09,0,모임통장 너무 좋아요
연듕이,3,2020-02-09,0,안전하지 않은 프로그램 뭐라고 뜨는데 어떻게 실행하나요 ..?
주재범,4,2020-02-08,0,JOO JAE BEOM
강정호,1,2020-02-08,0,계좌 개설하는데 신분증 촬영하는게 있는데 이건뭐 전문 사진작가가와야 찍히는건가 200번넘게해도 안되고 전화 문의했는데 해결방안 없다고 하면 그냥 만들지 말라는것도아니고
럭키물의꿈,5,2020-02-08,2,적금을 편하게 시작할 수 있어서 최고네요
chanhee han,1,2020-02-08,0,갤s10안드로이드 업뎃 후 루팅? 됫다고 실행안되요
강우탁,1,2020-02-07,0,다운이안돼요
김도형,5,2020-02-07,0,카뱅 신선하고 재미난 은행 ^^♥
영욱님전,5,2020-02-07,0,정기 업데이트 안전하게 부탁드립니다
이진아,5,2020-02-07,0,최고
이재희,3,2020-02-07,0,만 12세부터 가능했으면 좋겠어요ㅠㅠ
주은,5,2020-02-06,0,너무 편해요~~^^
한희경,2,2020-02-06,0,지금 친구가 가입하려허는데 주소검색이 안돼요
상희상희,5,2020-02-06,0,말해무엇
S N,2,2020-02-06,0,잘쓰다가 지금 앱자체가 안켜져요 문의했는데 답변도 늦고.. 한달째 앱 실행이 안되고 2주째 답변 기다리는중입니다 빨리좀 제발;
닉네임,5,2020-02-06,2,이체 수수료 무료 혜택이 없다면 차별화 된 기능은 없다. 금융상품이 생각보다 다양하지만.... 이자는 그럭저럭...
유용준,1,2020-02-06,0,쓰레기
홈키파,1,2020-02-06,1,인증번호가 영원히 안와요. 폰 정지도 아니고 차단도 안했고 뭣도 안했는데 인증번호가 안오니까 시작도 못합니다. 이것 좀 어떻게 해주세요
이름없음,2,2020-02-06,0,솔직히 별 하나 주려고 했는데요. 만 14세 풀어주세요. 멜론 스밍권 사야되서 카카오뱅크 깔았는데 만 14세 때문에 스밍도 못돌리고 힘들게 컴백한지 2틀밖에 안지났는데 60위 아래여서 스밍도 못돌리고 만 14세 뜷을수도 없고. 1위 시켜주고 싶어서 스밍권 사려 그러는데 만 14세때문에 1위 못시켜주면 내 자신이 한심해 할거 같아서 그러는거에요. 만 14세만 풀어주면 별 많이 드릴수 있어요. ( 법적으로 안된다는거면 어쩔 수 없구요. )
해피아빠,5,2020-02-06,0,모임회비관리에 최적화된 어플
남경우,4,2020-02-06,0,주거래는 불안해서...
이정득,3,2020-02-06,0,편해요
안정훈,4,2020-02-06,1,제발 통장에 남은 잔액좀 안보이게 설정좀 할수있게 해주세요 다른사람이 내통장 잔액 보는거 너무 불편합니다
제영철,5,2020-02-06,0,편해요~ ㅎ
이원영,1,2020-02-05,3,"통장 개설신청 누르고 이름, 주민번호 다 맞게 입력 했는데도 계속 틀렸다고 떠서 결국 잠겼네요 민증에 있는걸 보고 입력해도 틀리단건 제가 우리나라 국민이 아니란 뜻인가요?"
yo seop kim,5,2020-02-05,0,최고
구금순,5,2020-02-05,1,알아서 잔돈 저금도 해주고 방문안하고 수수료도 면제고 너무 좋아요
Daniel Junhong Lee,3,2020-02-05,1,외국인도 사용 가능하게 해주세요
최동훈,5,2020-02-05,0,굿
박태남,2,2020-02-05,0,카카오뱅크에 자유적금을 들었는데 바로가기 추가가 안되나요 아니면 제가 잘몰라서 그런건가요 바로가기 추가 어떻게 하는지 전화좀 부탁드립니다
서태용,1,2020-02-05,31,계좌이체 및 세이프박스에서 돈빼고 계좌이체할때 계속 오류가 생기네요 이것 때문에 사용에 불편함을 느끼고 있습니다. 빠른 개선 부탁드려요. 이것 때문에 앱도 몇번은 지웠다가 다시 깔고를 많이 반복했습니다.
정지은,1,2020-02-04,0,민증 계속 재촬영 넘어가요 민증만 갖다대면 화질이 흐려지고 이상하네요 증말시르다
이생,5,2020-02-04,0,좋아요. 만족~~~!!
김서진,1,2020-02-04,0,자꾸 오류로 설치가안되요
Warp,5,2020-02-04,3,카뱅 체크카드 디자인이 예뻐서 만들었는데 앱도 그럭저럭 쓸만하네요. ATM 수수료 면제도 영원히 연장되면 좋겠네요.
아마광고인,4,2020-02-04,0,좋아요 자쓸게요
김진규,5,2020-02-04,0,대박!
인치광,5,2020-02-03,0,좋아요~
도랑79,5,2020-02-03,0,처음 접근이 쉬움
조성오,5,2020-02-03,0,이체하기 및 C/D기 인출하가가 넘 편해요
청이,1,2020-02-03,0,미성년자도 민증이랑 운전면허없이 계좌 개설할 수 있게 해주세요ㅠㅠ 여권 같은 거로 할 수 있으면 좋겠어요..ㅠ
정태김,5,2020-02-03,1,간편하고 편리합니다
아리토리,2,2020-02-02,0,어제까지 잘 쓰고있었는데 어제밤에 안드로이드 업그레이드한 이후로 루팅된 폰이라고 뜨면서 사용이 안되네요
biho shin,5,2020-02-02,0,좋아요
탄방동이슬이,5,2020-02-02,0,편함
winchester Tomson,5,2020-02-02,0,좋네~~~~V G~~~~~~~~~
정해수,5,2020-02-02,1,빠른게 사용할수있어 좋습니다!
Alpha Sun,5,2020-02-01,1,간편하고 좋아요 카톡을 사용하는 사람이라면 시너지 효과가 있어서 더욱 편리합니다
나희주,1,2020-02-01,31,한창 잘 사용하고 정말 좋았는데 요즘 자꾸 오류가 나서 삭제하고 다시 깔고를 1월 한달동안 몇 번을 하는지 모르겠네요. 상담사 연결해도 딱히 해결책이 없으니 현재로는 그 방법밖에 없다는데 그 말을 듣는 저도 민망하고 그 말 밖에 못해주시는 상담사분도 민망하겠어요. 얼른 업데이트로 개선을 해주던가 해야되는 것 아닌가요? 다들 이 문제로 불만을 제기하고 있는데
김기웅,5,2020-02-01,0,만족
따까리,3,2020-02-01,0,아직 자녀가 아직 만17세 미만인데 보호자의 계좌로 개설하고 그 계좌를 자녀에게 줘도 되나요?
박효연,4,2020-02-01,16,너무 편해서 돈 관리가 수월해요! 물론 그만큼 돈 쓰는것도 쉽긴한데ㅋㅋㅋ 그래도 카뱅 덕분에 돈 모으는게 재미있고 저축도 잘하고 있어요! 잔고 확인하다가 제 생각보다 많은 돈이 모여서 기분이 좋아서 리뷰 씁니다ㅎㅎㅎ
