WORD,TAG,reinforcer,score,count
교통비,NNG,1,0,4
교통정리,NNG,1,0,1
교통카드,NNP,1,0,15
교환,NNG,1,0,2
교환,NNP,1,0,1
교환기,NNG,1,0,1
교회,NNG,1,0,1
교회,NNP,1,0,1
구,NNG,1,0,71
구,NNP,1,0,2
구,NR,1,0,1
구간,NNP,1,0,3
구걸,NNG,1,0,1
구경,NNG,1,0,12
구관,NNP,1,0,2
구구,NNG,1,0,1
구국,NNG,1,0,1
구글,NNP,1,0,42
구글 크롬,NNP,1,0,1
구글 플레이,NNP,1,0,26
구더기,NNG,1,0,2
구도,NNP,1,0,2
구독,NNP,1,0,4
구동,NNG,1,0,172
구라,NNG,1,0,11
구려,NNP,1,0,26
구로,NNP,1,0,3
구르,VV,1,0,5
구리,VA,1,0,37
구림,NNP,1,0,5
구매,NNG,1,0,46
구멍,NNP,1,0,4
구멍가게,NNG,1,0,6
구문,NNP,1,0,1
구민정,NNP,1,0,1
구별,NNG,1,0,5
구분,NNG,1,0,80
구비,NNG,1,0,4
구사,NNG,1,0,1
구색,NNG,1,0,1
구석,NNG,1,0,1
구석구석,NNG,1,0,1
구성,NNG,1,0,919
구성,NNP,1,0,12
구성비,NNG,1,0,1
구성원,NNG,1,0,1
구성은,NNP,1,0,9
구슬,NNP,1,0,1
구시,NNP,1,0,1
구식,NNG,1,0,6
구애,NNG,1,0,18
구애,NNP,1,0,3
구어,NNP,1,0,1
구인,NNP,1,0,6
구입,NNG,1,0,20
구절,NNG,1,0,1
구제,NNP,1,0,1
구조,NNG,1,0,28
구조도,NNP,1,0,4
구조조정,NNP,1,0,1
구좌,NNG,1,0,2
구직,NNG,1,0,1
구직,NNP,1,0,1
구진,NNP,1,0,1
구체,NNG,1,0,15
구축,NNG,1,0,12
구축,NNP,1,0,1
구태,NNG,1,0,2
구토,NNP,1,0,8
구하,VV,1,0,12
구현,NNG,1,0,13
구현,NNP,1,0,2
구형,NNG,1,0,12
국,NNG,1,0,7
국가,NNG,1,0,8
국가,NNP,1,0,1
국가 코드,NNP,1,0,5
국내,NNG,1,0,53
국민,NNG,1,0,753
국민,NNP,1,0,2
국민건강보험,NNP,1,0,1
국민대표,NNG,1,0,1
국민신문고,NNP,1,0,1
국민은행,NNG,1,0,3374
국민은행,NNP,1,0,22
국민의 힘,NNP,1,0,1
국민지원금,NNG,1,0,21
국민학생,NNG,1,0,1
국밥,NNP,1,0,2
국방,NNP,1,0,1
국비,NNG,1,0,1
국산,NNG,1,0,1
국세,NNG,1,0,6
국세청,NNP,1,0,14
국어,NNG,1,0,1
국영,NNG,1,0,1
국인,NNP,1,0,2
국장,NNP,1,0,1
국적,NNG,1,0,1
국적,NNP,1,0,2
국제,NNG,1,0,1
군,NNG,1,0,19
군가,NNP,1,0,9
군단,NNP,1,0,1
군대,NNG,1,0,6
군대,NNP,1,0,6
군더더기,NNG,1,0,58
군인,NNG,1,0,11
군인,NNP,1,0,2
굳,VV,1,0,150
굳이,MAG,1,0,135
굳히,VV,1,0,4
굴,VV,1,0,5
굴러다니,VV,1,0,1
굴리,VV,1,0,5
굵,VA,1,0,4
굵직,XR,1,0,1
굶,VV,1,0,1
굼뜨,VA,1,0,3
굽,VV,1,0,1
굽신굽신,MAG,1,0,1
굿,NNG,1,0,1406
굿 럭,NNP,1,0,1
굿모닝,NNP,1,0,2
굿바이,NNP,1,0,1
궁,NNG,1,0,2
궁금,XR,1,0,121
궁금증,NNG,1,0,6
궁서체,NNP,1,0,2
궁합,NNP,1,0,1
권,NNP,1,0,1
권고,NNP,1,0,1
권수,NNG,1,0,1
권유,NNG,1,0,10
권유,NNP,1,0,17
권장,NNG,1,0,6
권하,VV,1,0,12
권한,NNG,1,0,67
귀,NNG,1,0,17
귀농,NNG,1,0,2
귀담,VV,1,0,1
귀도,NNP,1,0,1
귀띔,NNG,1,0,1
귀사,NNG,1,0,6
귀신,NNG,1,0,2
귀여움,NNP,1,0,3
귀엽,VA,1,0,30
귀차니즘,NNP,1,0,2
귀찮,VA,1,0,149
귀하,VA,1,0,1
귀향,NNP,1,0,2
귀환,NNG,1,0,1
규,NNG,1,0,2
규격,NNG,1,0,1
규명,NNG,1,0,2
규모,NNG,1,0,9
규정,NNG,1,0,2
규칙,NNG,1,0,1
규탄,NNG,1,0,1
균,NNG,1,0,1
균등,NNG,1,0,1
균형,NNG,1,0,2
그 후,NNP,1,0,13
그간,NNG,1,0,4
그나마,MAG,1,0,23
그나저나,MAG,1,0,1
그날,NNG,1,0,15
그냥,MAG,1,0,713
그냥저냥,MAG,1,0,6
그네,NNP,1,0,1
그놈,NNP,1,0,12
그니,NNP,1,0,9
그다지,MAG,1,0,16
그대로,MAG,1,0,127
그동안,NNG,1,0,90
그때,NNG,1,0,62
그때그때,MAG,1,0,23
그라,VV,1,0,1
그랑,NNG,1,0,1
그래요,IC,1,0,49
그래프,NNP,1,0,20
그래픽,NNP,1,0,2
그램,NNP,1,0,5
그러,VV,1,0,18
그러,XR,1,0,5
그러데이션,NNP,1,0,2
그럭저럭,MAG,1,0,21
그런대로,MAG,1,0,5
그런지,NNP,1,0,176
그럴싸,XR,1,0,3
그럼에도 불구하고,NNP,1,0,2
그렇,VA,1,0,713
그레이드,NNP,1,0,14
그룹,NNG,1,0,35
그룹,NNP,1,0,7
그룹사,NNG,1,0,2
그룹화,NNG,1,0,2
그르,VA,1,0,3
그릇,NNG,1,0,1
그리,MAG,1,0,24
그리,VV,1,0,18
그리스도,NNP,1,0,1
그린,NNP,1,0,2
그릴,NNP,1,0,4
그림,NNG,1,0,30
그림자,NNP,1,0,2
그립,VA,1,0,2
그만,MAG,1,0,51
그만두,VV,1,0,7
그만큼,MAG,1,0,41
그만큼,NNG,1,0,1
그새,NNG,1,0,1
그야말로,MAG,1,0,2
그저,MAG,1,0,18
그저께,NNG,1,0,3
그전,NNG,1,0,46
그제서야,MAG,1,0,6
그제야,MAG,1,0,1
그중,NNG,1,0,43
그지,NNG,1,0,8
극,NNG,1,0,11
극단,NNG,1,0,2
극대,NNG,1,0,9
극복,NNG,1,0,4
극성,NNP,1,0,1
극심,XR,1,0,1
극치,NNG,1,0,2
극히,MAG,1,0,1
근거,NNG,1,0,4
근대,NNG,1,0,2
근래,NNG,1,0,16
근로,NNG,1,0,1
근로계약서,NNP,1,0,1
근로자,NNG,1,0,1
근로자,NNP,1,0,1
근무,NNG,1,0,8
근무지,NNG,1,0,1
근본,NNG,1,0,8
근성,NNG,1,0,2
근속자,NNG,1,0,1
근절,NNG,1,0,4
근접,NNG,1,0,7
근처,NNG,1,0,30
글,NNG,1,0,197
글귀,NNG,1,0,2
글꼴,NNP,1,0,3
글로벌,NNG,1,0,4
글로벌,NNP,1,0,4
글쎄,IC,1,0,1
글쎄요,IC,1,0,1
글씨,NNG,1,0,132
글자,NNG,1,0,79
글자체,NNG,1,0,2
긁,VV,1,0,11
금,NNG,1,0,78
금감원,NNG,1,0,8
금감위,NNP,1,0,1
금강,NNP,1,0,1
금고,NNP,1,0,5
금년,NNG,1,0,1
금동,NNP,1,0,1
금리,NNG,1,0,58
금리,NNP,1,0,7
금리정책,NNP,1,0,1
금방,MAG,1,0,69
금방,NNG,1,0,1
금번,NNG,1,0,1
금보,NNP,1,0,1
금산,NNP,1,0,1
금상첨화,NNG,1,0,5
금색,NNP,1,0,2
금세,MAG,1,0,5
금액,NNG,1,0,433
금요,NNG,1,0,1
금요일,NNP,1,0,5
금융,NNG,1,0,1438
금융,NNP,1,0,74
금융 기관,NNP,1,0,1
금융 서비스,NNP,1,0,42
금융감독원,NNG,1,0,1
금융사,NNG,1,0,54
금융업,NNG,1,0,1
금융인,NNG,1,0,3
금융허브,NNP,1,0,1
금일,NNG,1,0,10
금전,NNG,1,0,10
금조,NNP,1,0,2
금지,NNG,1,0,7
금쪽같,VA,1,0,1
금하,VV,1,0,1
금화,NNP,1,0,3
금후,NNG,1,0,2
급,NNG,1,0,42
급격,XR,1,0,1
급격히,MAG,1,0,2
급급,XR,1,0,3
급기야,MAG,1,0,2
급등주,NNP,1,0,1
급락,NNG,1,0,1
급성,NNP,1,0,1
급시,NNG,1,0,1
급식,NNP,1,0,2
급여,NNG,1,0,167
급전,NNG,1,0,3
급하,VA,1,0,406
급히,MAG,1,0,35
긋,VV,1,0,18
긍정,NNG,1,0,8
기,NNG,1,0,41
기,VV,1,0,10
기가,NNP,1,0,24
기간,NNG,1,0,151
기간,NNP,1,0,10
기계,NNG,1,0,34
기계,NNP,1,0,2
기계로,NNP,1,0,1
기관,NNG,1,0,168
기관,NNP,1,0,13
기기,NNG,1,0,77
기기,NNP,1,0,74
기껏,MAG,1,0,8
기능,NNG,1,0,2019
기니,NNP,1,0,5
기다랗,VA,1,0,1
기다리,VV,1,0,308
기대,NNG,1,0,172
기대,VV,1,0,2
기대감,NNG,1,0,1
기대치,NNG,1,0,1
기도,NNG,1,0,4
기도,NNP,1,0,2
기독,NNG,1,0,2
기독교,NNP,1,0,1
기동,NNG,1,0,4
기둥,NNG,1,0,1
기득,NNG,1,0,2
기러기,NNP,1,0,1
기력,NNG,1,0,1
기로,NNP,1,0,3
기록,NNG,1,0,60
기록,NNP,1,0,2
기리,VV,1,0,2
기만,NNG,1,0,5
기모,NNP,1,0,2
기미,NNP,1,0,5
기민,XR,1,0,1
기반,NNG,1,0,12
기발,XR,1,0,1
기본,NNG,1,0,258
기본 키,NNP,1,0,1
기본값,NNP,1,0,1
기본기,NNG,1,0,3
기분,NNG,1,0,129
기분,NNP,1,0,1
기뻐하,VV,1,0,1
기쁘,VA,1,0,10
기쁨,NNG,1,0,3
기쁨,NNP,1,0,3
기사,NNG,1,0,12
기사,NNP,1,0,5
기사도,NNP,1,0,2
기성,NNG,1,0,1
기성세대,NNG,1,0,1
기성전,NNP,1,0,1
기세,NNG,1,0,1
기술,NNG,1,0,30
기술력,NNG,1,0,8
기싸움,NNG,1,0,1
기아,NNP,1,0,2
기압,NNP,1,0,1
기약,NNG,1,0,1
기어,NNP,1,0,2
기어들,VV,1,0,1
기억,NNG,1,0,74
기억나,VV,1,0,6
기억력,NNG,1,0,1
기업,NNG,1,0,201
기업은행,NNP,1,0,36
기업의 사회적 책임,NNP,1,0,1
기업인,NNG,1,0,2
기업체,NNG,1,0,1
기우,NNG,1,0,2
기운,NNG,1,0,1
기울,VV,1,0,2
기울이,VV,1,0,14
기원,NNG,1,0,33
기입,NNG,1,0,25
기자,NNG,1,0,16
기장,NNP,1,0,2
기재,NNG,1,0,8
기재,NNP,1,0,4
기적,NNP,1,0,1
기점,NNG,1,0,1
기존,NNG,1,0,290
기종,NNG,1,0,66
기준,NNG,1,0,53
기준,NNP,1,0,3
기준일,NNG,1,0,1
기초,NNG,1,0,3
기타,NNG,1,0,57
기타,NNP,1,0,4
기특,XR,1,0,1
기폭제,NNG,1,0,1
기프,NNP,1,0,7
기프트,NNP,1,0,2
기프트카드,NNP,1,0,2
기피,NNG,1,0,1
기하,VV,1,0,1
기한,NNP,1,0,12
기해,NNP,1,0,3
기행,NNG,1,0,1
기호,NNP,1,0,4
기화,NNP,1,0,1
기회,NNG,1,0,23
기획,NNG,1,0,11
기획자,NNG,1,0,4
긴급,NNG,1,0,9
긴급히,MAG,1,0,2
긴박,NNG,1,0,9
긴요,XR,1,0,1
긴장,NNG,1,0,1
긴장감,NNG,1,0,1
길,NNG,1,0,85
길,VA,1,0,175
길가,NNG,1,0,1
길동,NNP,1,0,1
길라잡이,NNG,1,0,1
길바닥,NNG,1,0,1
길이,NNP,1,0,1
길잡이,NNP,1,0,1
길쭉,XR,1,0,1
김,NNP,1,0,28
김경민,NNP,1,0,1
김민영,NNP,1,0,1
김민정,NNP,1,0,1
김밥,NNP,1,0,1
김상현,NNP,1,0,1
김선영,NNP,1,0,1
김성배,NNP,1,0,1
김소희,NNP,1,0,1
김수현,NNP,1,0,2
김연,NNP,1,0,1
김연상,NNP,1,0,1
김연아,NNP,1,0,1
김영,NNP,1,0,1
김영희,NNP,1,0,1
김용,NNP,1,0,1
김은영,NNP,1,0,1
김은환,NNP,1,0,1
김재율,NNP,1,0,1
김정욱,NNP,1,0,1
김종일,NNP,1,0,1
김주현,NNP,1,0,1
김치,NNP,1,0,1
김치우,NNP,1,0,1
김해,NNP,1,0,1
김현기,NNP,1,0,1
김현정,NNP,1,0,1
김현호,NNP,1,0,1
김혜숙,NNP,1,0,1
김혜영,NNP,1,0,1
깁,VV,1,0,1
깊,VA,1,0,10
깊숙이,MAG,1,0,1
깊이,MAG,1,0,2
까,NNG,1,0,4
까,NNP,1,0,9
까,VV,1,0,22
까까,NNG,1,0,1
까네,NNG,1,0,3
까다롭,VA,1,0,52
까딱,MAG,1,0,1
까막눈,NNG,1,0,1
까맣,VA,1,0,7
까먹,VV,1,0,73
까불,VV,1,0,2
까지,VV,1,0,6
까짓것,NNG,1,0,1
깍,MAG,1,0,1
깎,VV,1,0,3
깔,VV,1,0,1341
깔개,NNG,1,0,1
깔끔,XR,1,0,1380
깔리,VV,1,0,98
깔보,VV,1,0,1
깜깜,XR,1,0,1
깜박,MAG,1,0,8
깜박거리,VV,1,0,1
깜박이,VV,1,0,4
깜빡,MAG,1,0,23
깜빡이,NNP,1,0,2
깜짝,MAG,1,0,7
깜짝깜짝,MAG,1,0,2
깡그리,MAG,1,0,2
깡통,NNP,1,0,1
깨,NNG,1,0,1
깨,VV,1,0,5
깨끗,XR,1,0,6
깨닫,VV,1,0,5
깨알,NNG,1,0,3
깨지,VV,1,0,10
꺼내,VV,1,0,17
꺼리,VV,1,0,22
꺼주,VV,1,0,1
꺼지,VV,1,0,319
꺾,VV,1,0,1
껀,NNP,1,0,1
껄끄럽,VA,1,0,1
꼬,VV,1,0,4
꼬락서니,NNG,1,0,2
꼬리,NNG,1,0,1
꼬리,NNP,1,0,7
꼬박,MAG,1,0,2
꼬박꼬박,MAG,1,0,7
꼬시,VV,1,0,1
꼬옥,MAG,1,0,1
꼬이,VV,1,0,5
꼬집,VV,1,0,1
꼭,MAG,1,0,222
꼭꼭,MAG,1,0,3
꼭두새벽,NNG,1,0,1
꼭지,NNP,1,0,1
꼰대,NNP,1,0,7
꼴,NNG,1,0,13
꼴리,VV,1,0,1
꼴찌,NNG,1,0,1
꼼꼼,XR,1,0,9
꼼꼼히,MAG,1,0,4
꼼짝,MAG,1,0,2
꼼짝없이,MAG,1,0,1
꼽,VV,1,0,8
꼽히,VV,1,0,1
꽁꽁,MAG,1,0,3
꽂,VV,1,0,2
꽂히,VV,1,0,1
꽈,NNG,1,0,1
꽈배기,NNG,1,0,1
꽉,MAG,1,0,8
꽉꽉,MAG,1,0,1
꽝,MAG,1,0,6
꽤,MAG,1,0,93
꾀,NNG,1,0,3
꾀,VV,1,0,1
꾸,VV,1,0,20
꾸리,VV,1,0,1
꾸미,VV,1,0,18
꾸벅,MAG,1,0,3
꾸역꾸역,MAG,1,0,4
꾸준,XR,1,0,30
꾸준히,MAG,1,0,210
꾹,MAG,1,0,4
꾹꾹,MAG,1,0,1
꿀,NNG,1,0,24
꿀꺽,MAG,1,0,2
꿀맛,NNP,1,0,1
꿇,VV,1,0,1
꿈,NNG,1,0,1
꿋꿋,XR,1,0,3
꿋꿋이,MAG,1,0,1
뀌,VV,1,0,3
끄,VV,1,0,268
끄덕이,VV,1,0,2
끈,NNG,1,0,3
끈기,NNG,1,0,1
끊,VV,1,0,50
끊기,VV,1,0,92
끊어지,VV,1,0,10
끊이,VV,1,0,2
끊임없,VA,1,0,3
끊임없이,MAG,1,0,7
끌,VV,1,0,54
끌리,VV,1,0,4
끌어들이,VV,1,0,2
끌어안,VV,1,0,2
끓,VV,1,0,1
끔,NNG,1,0,2
끔찍,XR,1,0,3
끙끙대,VV,1,0,1
끝,NNG,1,0,70
끝나,VV,1,0,81
끝내,MAG,1,0,2
끝내,VV,1,0,18
끝마치,VV,1,0,1
끝말잇기,NNP,1,0,1
끝자리,NNG,1,0,1
끝판,NNG,1,0,4
끼,NNG,1,0,4
끼,VV,1,0,10
끼우,VV,1,0,4
끼치,VV,1,0,3
낑낑대,VV,1,0,1
나,NNG,1,0,1
나,VV,1,0,988
나,VX,1,0,13
나가,NNP,1,0,2
나가,VV,1,0,173
나가,VX,1,0,33
나가야,NNP,1,0,2
나고 역,NNP,1,0,1
나기,NNP,1,0,6
나나,NNP,1,0,1
나날이,MAG,1,0,26
나누,VV,1,0,94
나뉘,VV,1,0,17
나니,NNP,1,0,30
나대,VV,1,0,2
나라,NNG,1,0,12
나라,NNP,1,0,4
나라사랑카드,NNP,1,0,21
나락,NNG,1,0,10
나르,VV,1,0,16
나른,XR,1,0,1
나리,NNP,1,0,2
나마,NNP,1,0,1
나마 주,NNP,1,0,1
나마스테,NNP,1,0,1
나머지,NNG,1,0,30
나무,NNG,1,0,17
나무라,VV,1,0,5
나미,NNP,1,0,1
나발,NNP,1,0,3
나비,NNP,1,0,1
나빠지,VV,1,0,3
나쁘,VA,1,0,83
나쁘지 않아,NNP,1,0,16
나사,NNP,1,0,2
나서,VV,1,0,457
나세,NNP,1,0,2
나소,NNP,1,0,1
나아가,VV,1,0,4
나아지,VV,1,0,48
나야,NNP,1,0,2
나열,NNG,1,0,37
나오,VV,1,0,1179
나옹,NNP,1,0,1
나우누리,NNP,1,0,1
나은,NNP,1,0,5
나이,NNG,1,0,122
나이,NNP,1,0,2
나이스,NNG,1,0,1
나이스,NNP,1,0,10
나이키,NNP,1,0,1
나이트,NNP,1,0,1
나인,NNP,1,0,1
나절,NNG,1,0,1
나중,NNG,1,0,45
나치,NNP,1,0,1
나타나,VV,1,0,59
나타내,VV,1,0,7
나트,NNP,1,0,1
낙인,NNG,1,0,1
낙하산,NNP,1,0,1
낙후,NNG,1,0,1
낚,VV,1,0,7
낚시,NNG,1,0,6
낚시,NNP,1,0,6
낚이,VV,1,0,8
난,NNG,1,0,4
난 주,NNP,1,0,1
난감,XR,1,0,30
난국,NNG,1,0,5
난동,NNG,1,0,1
난로,NNP,1,0,1
난리,NNG,1,0,31
난무,NNG,1,0,1
난바,NNP,1,0,1
난생처음,NNP,1,0,4
난수,NNP,1,0,1
난이도,NNG,1,0,1
난잡,XR,1,0,5
난적,NNG,1,0,10
난처,XR,1,0,3
난해,XR,1,0,3
날,NNG,1,0,147
날,VV,1,0,1
날로,MAG,1,0,11
날르,VV,1,0,1
날리,VV,1,0,36
날림,NNG,1,0,6
날벼락,NNG,1,0,2
날씨,NNG,1,0,4
날씨,NNP,1,0,2
날아가,VV,1,0,28
날아다니,VV,1,0,1
날아오,VV,1,0,8
날이 갈수록,NNP,1,0,7
날인,NNG,1,0,2
날줄,NNG,1,0,1
날짜,NNG,1,0,12
날짜,NNP,1,0,55
낡,VA,1,0,1
남,NNG,1,0,20
남,NNP,1,0,116
남,VV,1,0,99
남기,VV,1,0,190
남녀,NNG,1,0,3
남녀노소,NNG,1,0,7
남동,NNP,1,0,1
남발,NNG,1,0,3
남부,NNP,1,0,1
남성,NNG,1,0,5
남성,NNP,1,0,18
남아돌,VV,1,0,3
남양,NNP,1,0,1
남은,NNP,1,0,32
남자,NNG,1,0,9
남자들,NNP,1,0,2
남자라면,NNP,1,0,1
남자친구,NNP,1,0,6
남지,NNP,1,0,1
남편,NNG,1,0,17
남혐,NNG,1,0,50
납,NNG,1,0,1
납득,NNG,1,0,3
납부,NNG,1,0,72
납부일,NNG,1,0,1
납입,NNG,1,0,5
낫,NNG,1,0,3
낫,VA,1,0,39
낭독,NNG,1,0,1
낭비,NNG,1,0,34
낭패,NNG,1,0,5
낮,NNG,1,0,9
낮,VA,1,0,49
낮추,VV,1,0,7
낯,NNG,1,0,2
낯선,NNP,1,0,1
낯설,VA,1,0,6
낳,VV,1,0,7
내,VV,1,0,102
내,VX,1,0,24
내 곁에 있어,NNP,1,0,1
내걸,VV,1,0,2
내구,NNG,1,0,1
내국인,NNG,1,0,1
내내,MAG,1,0,28
내년,NNG,1,0,8
내놓,VV,1,0,22
내두르,VV,1,0,1
내디디,VV,1,0,1
내려가,VV,1,0,13
내려놓,VV,1,0,2
내려오,VV,1,0,2
내려지,VV,1,0,2
내력,NNG,1,0,1
내리,NNP,1,0,3
내리,VV,1,0,51
내면,NNP,1,0,2
내방,NNG,1,0,14
내버리,VV,1,0,4
내보내,VV,1,0,22
내부,NNG,1,0,45
내비게이션,NNP,1,0,7
내빼,VV,1,0,1
내세,NNP,1,0,8
내세우,VV,1,0,3
내시,NNP,1,0,1
내신,NNG,1,0,1
내실,NNG,1,0,1
내야,NNP,1,0,8
내역,NNG,1,0,769
내외로,NNP,1,0,1
내용,NNG,1,0,226
내용증명,NNP,1,0,1
내일,NNG,1,0,39
내일,NNP,1,0,1
내장,NNG,1,0,3
내점,NNG,1,0,5
내주,VV,1,0,6
내지,MAG,1,0,7
내쫓,VV,1,0,2
내통,NNG,1,0,1
내포,NNG,1,0,2
냄새,NNG,1,0,3
냄새나,VV,1,0,1
냉,NNG,1,0,1
냉랭,XR,1,0,1
냉이,NNP,1,0,1
냐,NNG,1,0,29
냠냠,MAG,1,0,1
너 때문에,NNP,1,0,1
너는,NNP,1,0,2
너도나도,MAG,1,0,2
너머,NNP,1,0,1
너무,MAG,1,0,5411
너무나,MAG,1,0,133
너무너무,MAG,1,0,178
너에게,NNP,1,0,1
너와 나,NNP,1,0,1
넉넉,XR,1,0,4
넉넉히,MAG,1,0,1
널,NNG,1,0,1
널,VV,1,0,1
널리,MAG,1,0,5
널리,VV,1,0,1
널찍,XR,1,0,2
넓,VA,1,0,10
넓히,VV,1,0,3
넘,NNG,1,0,12
넘,VV,1,0,491
넘겨주,VV,1,0,2
넘기,VV,1,0,24
넘넘,XR,1,0,44
넘버,NNP,1,0,5
넘버원,NNP,1,0,9
넘보,VV,1,0,2
넘어가,VV,1,0,665
넘어서,VV,1,0,4
넘어오,VV,1,0,29
넘어지,VV,1,0,1
넘치,VV,1,0,10
넙죽,MAG,1,0,1
넣,VV,1,0,354
네모,NNP,1,0,2
네오,NNP,1,0,3
네이버,NNP,1,0,38
네크워크,NNG,1,0,9
네트워크,NNG,1,0,45
네트워크,NNP,1,0,278
네트웍,NNG,1,0,1
네퍼,NNP,1,0,1
넷,NNG,1,0,1
넷,NR,1,0,1
녀,NNG,1,0,2
년간,NNG,1,0,1
녜,NNG,1,0,3
노,NNG,1,0,4
노,NNP,1,0,36
노고,NNG,1,0,2
노골적,NNG,1,0,3
노년,NNG,1,0,3
노년기,NNG,1,0,1
노니,NNP,1,0,1
노동,NNG,1,0,1
노란색,NNG,1,0,254
노랑,NNP,1,0,48
노랗,VA,1,0,40
노래,NNG,1,0,2
노량진,NNP,1,0,1
노력,NNG,1,0,106
노령,NNG,1,0,1
노릇,NNG,1,0,5
노리,NNP,1,0,2
노리,VV,1,0,2
노무,NNG,1,0,1
노소,NNG,1,0,1
노안,NNP,1,0,2
노약자,NNG,1,0,1
노예,NNG,1,0,3
노오,NNP,1,0,1
노오랗,VA,1,0,1
노이로제,NNG,1,0,1
노이즈,NNP,1,0,1
노인,NNG,1,0,9
노인도,NNP,1,0,2
노출,NNG,1,0,26
노출,NNP,1,0,3
노트,NNP,1,0,115
노트북,NNP,1,0,6
노하우,NNP,1,0,1
노후,NNG,1,0,5
녹,NNG,1,0,1
녹색,NNG,1,0,4
녹스,NNP,1,0,1
녹화,NNP,1,0,1
논란,NNG,1,0,54
논스톱,NNP,1,0,1
논외,NNG,1,0,1
놀,NNG,1,0,1
놀,VV,1,0,18
놀라,NNP,1,0,1
놀라,VV,1,0,20
놀라움,NNP,1,0,3
놀랍,VA,1,0,18
놀리,VV,1,0,5
놀이,NNG,1,0,2
농,NNG,1,0,18
농담,NNP,1,0,1
농락,NNG,1,0,4
농민,NNG,1,0,2
농부,NNG,1,0,1
농사,NNG,1,0,2
농수,NNP,1,0,2
농어촌,NNG,1,0,1
농업,NNG,1,0,1
농업,NNP,1,0,1
농은,NNP,1,0,1
농장,NNG,1,0,1
농장,NNP,1,0,3
농촌,NNG,1,0,1
농토,NNG,1,0,1
농협,NNG,1,0,378
농협,NNP,1,0,863
농협은행,NNG,1,0,3
농후,XR,1,0,1
높,VA,1,0,225
높이,MAG,1,0,3
높이,NNG,1,0,2
높이,VV,1,0,43
놓,VV,1,0,56
놓,VX,1,0,838
놓아두,VV,1,0,8
놓이,VV,1,0,1
놓치,VV,1,0,20
뇌,NNG,1,0,6
뇨,NNG,1,0,13
누,NNG,1,0,2
누,NNP,1,0,21
누,VV,1,0,3
누구,NNP,1,0,3
누나,NNG,1,0,2
누나,NNP,1,0,1
누님,NNG,1,0,1
누락,NNG,1,0,6
누르,VV,1,0,797
누리,NNP,1,0,1
누리,VV,1,0,15
누적,NNG,1,0,9
누출,NNG,1,0,4
눈,NNG,1,0,533
눈곱,NNG,1,0,1
눈길,NNG,1,0,2
눈깔,NNG,1,0,1
눈높이,NNG,1,0,1
눈동자,NNP,1,0,1
눈물,NNG,1,0,3
눈부시,VA,1,0,1
눈부심,NNP,1,0,1
눈속임,NNG,1,0,1
눈앞,NNG,1,0,3
눈여겨보,VV,1,0,1
눈치,NNG,1,0,1
눈치,NNP,1,0,3
눈코,NNG,1,0,1
눌러보,VV,1,0,10
눌리,VV,1,0,58
눕,VV,1,0,3
뉘우치,VV,1,0,1
뉴,NNG,1,0,59
뉴스,NNG,1,0,11
뉴스,NNP,1,0,12
뉴질랜드,NNP,1,0,1
느,NNG,1,0,4
느끼,VV,1,0,379
느낌,NNG,1,0,346
느낌,NNP,1,0,1
느낌이 좋아,NNP,1,0,1
느낌표,NNP,1,0,1
느리,VA,1,0,905
느릿느릿,MAG,1,0,2
늘,MAG,1,0,524
늘,VV,1,0,33
늘리,VV,1,0,84
늘어나,VV,1,0,37
늘어놓,VV,1,0,3
늘이,VV,1,0,3
늙,VV,1,0,1
늙은이,NNG,1,0,2
능,NNG,1,0,4
능력,NNG,1,0,16
능력,NNP,1,0,1
능숙,XR,1,0,3
능인,NNP,1,0,4
능하,VA,1,0,4
늦,VA,1,0,127
늦,VV,1,0,1
늦추,VV,1,0,2
늪,NNG,1,0,3
니,NNG,1,0,3
니나,NNP,1,0,2
니다,NNP,1,0,101
니드,NNG,1,0,1
니스,NNP,1,0,3
니어,NNP,1,0,2
니요,NNP,1,0,4
니즈,NNG,1,0,18
닉,NNP,1,0,15
님,NNG,1,0,17
다,MAG,1,0,2075
다,NNG,1,0,63
다,NNP,1,0,4
다가가,VV,1,0,11
다가서,VV,1,0,3
다가오,VV,1,0,11
다구,NNP,1,0,1
다급,XR,1,0,2
다기능,NNG,1,0,1
다날,NNP,1,0,2
다녀오,VV,1,0,7
다년,NNG,1,0,1
다년간,NNG,1,0,2
다니,VV,1,0,84
다다,NNP,1,0,4
다다르,VV,1,0,2
다달이,MAG,1,0,6
다도,NNP,1,0,1
다듬,VV,1,0,3
다라,NNP,1,0,1
다란,NNP,1,0,2
다량,NNG,1,0,3
다로,NNP,1,0,2
다루,NNP,1,0,1
다루,VV,1,0,15
다르,VA,1,0,165
다른 남자 말고 너,NNP,1,0,1
다리,NNG,1,0,6
다리,NNP,1,0,3
다만,NNP,1,0,1
다면,NNG,1,0,1
다반사,NNG,1,0,2
다방면,NNG,1,0,1
다분,XR,1,0,2
다사,NNG,1,0,1
다섯,NR,1,0,52
다소,MAG,1,0,46
다소간,MAG,1,0,1
다수,NNG,1,0,11
다스리,VV,1,0,1
다시,MAG,1,0,2132
다시,NNP,1,0,6
다시,VV,1,0,36
다시 구,NNP,1,0,3
다시 시작해,NNP,1,0,17
다시금,MAG,1,0,2
다양,XR,1,0,1258
다양성,NNP,1,0,9
다예,NNP,1,0,1
다와,NNP,1,0,1
다용도,NNG,1,0,2
다우,NNP,1,0,2
